checking_account,duration,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,risk,age_group,credit_amount_group,duration_group,credit_per_month,employment_stability,savings_status,credit_history_simple,age_to_credit_ratio,debt_burden,credit_to_duration_ratio,young_high_credit_flag,high_exposure_flag,critical_high_amount_flag,no_checking_high_credit_flag,checking_risk,history_risk,savings_risk,combined_account_risk,duration_history_interaction,amount_checking_interaction
A11,24,A34,A41,6615,A61,A71,2,A93,A101,4,A124,75,A143,A153,2,A174,1,A192,A201,1,65+,High,13-24,275.625,unemployed,little,other_credits,0.011337868480725623,3307.5,275.625,0,0,0,0,3,1,3,7,24,19845
A14,18,A34,A46,1864,A62,A73,4,A92,A101,2,A121,30,A143,A152,2,A173,1,A191,A201,0,25-35,Medium-Low,13-24,103.55555555555556,1-4 years,moderate,other_credits,0.016094420600858368,466.0,103.55555555555556,0,0,0,0,0,1,2,3,18,0
A12,60,A32,A40,7408,A62,A72,4,A92,A101,2,A122,24,A143,A152,1,A174,1,A191,A201,0,<25,High,48+,123.46666666666667,<1 year,moderate,delayed_payments,0.0032397408207343412,1852.0,123.46666666666667,1,1,0,0,2,1,2,5,60,14816
A14,48,A34,A41,11590,A62,A73,2,A92,A101,4,A123,24,A141,A151,2,A172,1,A191,A201,0,<25,High,37-48,241.45833333333334,1-4 years,moderate,other_credits,0.0020707506471095774,5795.0,241.45833333333334,1,1,0,1,0,1,2,3,48,0
A11,24,A30,A42,4110,A61,A75,3,A93,A101,4,A124,23,A141,A151,2,A173,2,A191,A201,0,<25,High,13-24,171.25,7+ years,little,no_credits,0.00559610705596107,1370.0,171.25,1,0,0,0,3,0,3,6,0,12330
A11,6,A34,A42,3384,A61,A73,1,A91,A101,4,A121,44,A143,A151,1,A174,1,A192,A201,0,35-45,Medium-High,0-12,564.0,1-4 years,little,other_credits,0.013002364066193853,3384.0,564.0,0,0,0,0,3,1,3,7,6,10152
A12,13,A32,A43,2101,A61,A72,2,A92,A103,4,A122,23,A143,A152,1,A172,1,A191,A201,1,<25,Medium-Low,13-24,161.6153846153846,<1 year,little,delayed_payments,0.010947168015230843,1050.5,161.6153846153846,0,0,0,0,2,1,3,6,13,4202
A11,15,A32,A44,1275,A65,A73,4,A92,A101,2,A123,24,A143,A151,1,A173,1,A191,A201,0,<25,Low,13-24,85.0,1-4 years,unknown,delayed_payments,0.018823529411764704,318.75,85.0,0,0,0,0,3,1,2,6,15,3825
A11,24,A32,A42,4169,A61,A73,4,A93,A101,4,A122,28,A143,A152,1,A173,1,A191,A201,1,25-35,High,13-24,173.70833333333334,1-4 years,little,delayed_payments,0.006716238906212521,1042.25,173.70833333333334,1,0,0,0,3,1,3,7,24,12507
A12,10,A32,A42,1521,A61,A73,4,A91,A101,2,A123,31,A143,A152,1,A172,1,A191,A201,1,25-35,Medium-Low,0-12,152.1,1-4 years,little,delayed_payments,0.020381328073635765,380.25,152.1,0,0,0,0,2,1,3,6,10,3042
A12,24,A34,A46,5743,A61,A72,2,A92,A101,4,A124,24,A143,A153,2,A173,1,A192,A201,1,<25,High,13-24,239.29166666666666,<1 year,little,other_credits,0.0041790005223750655,2871.5,239.29166666666666,1,0,0,0,2,1,3,6,24,11486
A11,21,A32,A42,3599,A61,A74,1,A92,A101,4,A123,26,A143,A151,1,A172,1,A191,A201,1,25-35,Medium-High,13-24,171.38095238095238,4-7 years,little,delayed_payments,0.007224228952486802,3599.0,171.38095238095238,0,0,0,0,3,1,3,7,21,10797
A12,18,A32,A43,3213,A63,A72,1,A94,A101,3,A121,25,A143,A151,1,A173,1,A191,A201,1,<25,Medium-High,13-24,178.5,<1 year,quite rich,delayed_payments,0.00778089013383131,3213.0,178.5,0,0,0,0,2,1,1,4,18,6426
A12,18,A32,A49,4439,A61,A75,1,A93,A102,1,A121,33,A141,A152,1,A174,1,A192,A201,1,25-35,High,13-24,246.61111111111111,7+ years,little,delayed_payments,0.007434106780806488,4439.0,246.61111111111111,0,0,0,0,2,1,3,6,18,8878
A13,10,A32,A40,3949,A61,A72,1,A93,A103,1,A122,37,A143,A152,1,A172,2,A191,A201,1,35-45,Medium-High,0-12,394.9,<1 year,little,delayed_payments,0.009369460622942517,3949.0,394.9,0,0,0,0,1,1,3,5,10,3949
A14,15,A34,A43,1459,A61,A73,4,A92,A101,2,A123,43,A143,A152,1,A172,1,A191,A201,1,35-45,Medium-Low,13-24,97.26666666666667,1-4 years,little,other_credits,0.029472241261137764,364.75,97.26666666666667,0,0,0,0,0,1,3,4,15,0
A12,13,A34,A43,882,A61,A72,4,A93,A103,4,A121,23,A143,A152,2,A173,1,A191,A201,1,<25,Low,13-24,67.84615384615384,<1 year,little,other_credits,0.026077097505668934,220.5,67.84615384615384,0,0,0,0,2,1,3,6,13,1764
A12,24,A32,A43,3758,A63,A71,1,A92,A101,4,A124,23,A143,A151,1,A171,1,A191,A201,1,<25,Medium-High,13-24,156.58333333333334,unemployed,quite rich,delayed_payments,0.0061202767429483764,3758.0,156.58333333333334,0,0,0,0,2,1,1,4,24,7516
A14,6,A33,A49,1743,A62,A73,1,A93,A101,2,A121,34,A143,A152,2,A172,1,A191,A201,1,25-35,Medium-Low,0-12,290.5,1-4 years,moderate,critical_account,0.019506597819850834,1743.0,290.5,0,0,0,0,0,2,2,4,12,0
A12,9,A34,A46,1136,A64,A75,4,A93,A101,3,A124,32,A143,A153,2,A173,2,A191,A201,0,25-35,Low,0-12,126.22222222222223,7+ years,rich,other_credits,0.028169014084507043,284.0,126.22222222222223,0,0,0,0,2,1,0,3,9,2272
A14,9,A32,A44,1236,A61,A72,1,A92,A101,4,A121,23,A143,A151,1,A173,1,A192,A201,1,<25,Low,0-12,137.33333333333334,<1 year,little,delayed_payments,0.0186084142394822,1236.0,137.33333333333334,0,0,0,0,0,1,3,4,9,0
A12,9,A32,A42,959,A61,A73,1,A92,A101,2,A123,29,A143,A152,1,A173,1,A191,A202,0,25-35,Low,0-12,106.55555555555556,1-4 years,little,delayed_payments,0.03023983315954119,959.0,106.55555555555556,0,0,0,0,2,1,3,6,9,1918
A14,18,A34,A41,3229,A65,A71,2,A93,A101,4,A124,38,A143,A152,1,A174,1,A192,A201,1,35-45,Medium-High,13-24,179.38888888888889,unemployed,unknown,other_credits,0.011768349334159182,1614.5,179.38888888888889,0,0,0,0,0,1,2,3,18,0
A11,12,A30,A43,6199,A61,A73,4,A93,A101,2,A122,28,A143,A151,2,A173,1,A192,A201,0,25-35,High,0-12,516.5833333333334,1-4 years,little,no_credits,0.004516857557670592,1549.75,516.5833333333334,1,0,0,0,3,0,3,6,0,18597
A14,10,A32,A46,727,A63,A75,4,A93,A101,4,A124,46,A143,A153,1,A173,1,A192,A201,1,45-55,Low,0-12,72.7,7+ years,quite rich,delayed_payments,0.06327372764786796,181.75,72.7,0,0,0,0,0,1,1,2,10,0
A12,24,A32,A40,1246,A61,A72,4,A93,A101,2,A121,23,A142,A152,1,A172,1,A191,A201,0,<25,Low,13-24,51.916666666666664,<1 year,little,delayed_payments,0.018459069020866775,311.5,51.916666666666664,0,0,0,0,2,1,3,6,24,2492
A14,12,A34,A43,2331,A65,A75,1,A93,A102,4,A121,49,A143,A152,1,A173,1,A192,A201,1,45-55,Medium-High,0-12,194.25,7+ years,unknown,other_credits,0.021021021021021023,2331.0,194.25,0,0,0,0,0,1,2,3,12,0
A14,36,A33,A43,4463,A61,A73,4,A93,A101,2,A123,26,A143,A152,2,A174,1,A192,A201,0,25-35,High,25-36,123.97222222222223,1-4 years,little,critical_account,0.005825677795205019,1115.75,123.97222222222223,1,1,1,1,0,2,3,5,72,0
A14,12,A32,A43,776,A61,A73,4,A94,A101,2,A121,28,A143,A152,1,A173,1,A191,A201,1,25-35,Low,0-12,64.66666666666667,1-4 years,little,delayed_payments,0.03608247422680412,194.0,64.66666666666667,0,0,0,0,0,1,3,4,12,0
A11,30,A32,A42,2406,A61,A74,4,A92,A101,4,A121,23,A143,A151,1,A173,1,A191,A201,0,<25,Medium-High,25-36,80.2,4-7 years,little,delayed_payments,0.009559434746467166,601.5,80.2,0,0,0,0,3,1,3,7,30,7218
A12,18,A32,A46,1239,A65,A73,4,A93,A101,4,A124,61,A143,A153,1,A173,1,A191,A201,1,55-65,Low,13-24,68.83333333333333,1-4 years,unknown,delayed_payments,0.04923325262308313,309.75,68.83333333333333,0,0,0,0,2,1,2,5,18,2478
A13,12,A32,A43,3399,A65,A75,2,A93,A101,3,A123,37,A143,A152,1,A174,1,A191,A201,1,35-45,Medium-High,0-12,283.25,7+ years,unknown,delayed_payments,0.010885554574874964,1699.5,283.25,0,0,0,0,1,1,2,4,12,3399
A13,12,A33,A40,2247,A61,A73,2,A92,A101,2,A123,36,A142,A152,2,A173,1,A192,A201,1,35-45,Medium-Low,0-12,187.25,1-4 years,little,critical_account,0.01602136181575434,1123.5,187.25,0,0,0,0,1,2,3,6,24,2247
A14,6,A32,A42,1766,A61,A73,1,A94,A101,2,A122,21,A143,A151,1,A173,1,A191,A201,1,<25,Medium-Low,0-12,294.3333333333333,1-4 years,little,delayed_payments,0.01189127972819932,1766.0,294.3333333333333,0,0,0,0,0,1,3,4,6,0
A11,18,A32,A42,2473,A61,A71,4,A93,A101,1,A123,25,A143,A152,1,A171,1,A191,A201,0,<25,Medium-High,13-24,137.38888888888889,unemployed,little,delayed_payments,0.010109179134654266,618.25,137.38888888888889,0,0,0,0,3,1,3,7,18,7419
A14,12,A32,A49,1542,A61,A74,2,A93,A101,4,A123,36,A143,A152,1,A173,1,A192,A201,1,35-45,Medium-Low,0-12,128.5,4-7 years,little,delayed_payments,0.023346303501945526,771.0,128.5,0,0,0,0,0,1,3,4,12,0
A14,18,A34,A41,3850,A61,A74,3,A93,A101,1,A123,27,A143,A152,2,A173,1,A191,A201,1,25-35,Medium-High,13-24,213.88888888888889,4-7 years,little,other_credits,0.007012987012987013,1283.3333333333333,213.88888888888889,0,0,0,0,0,1,3,4,18,0
A11,18,A32,A42,3650,A61,A72,1,A92,A101,4,A123,22,A143,A151,1,A173,1,A191,A201,1,<25,Medium-High,13-24,202.77777777777777,<1 year,little,delayed_payments,0.006027397260273973,3650.0,202.77777777777777,0,0,0,0,3,1,3,7,18,10950
A11,36,A32,A42,3446,A61,A75,4,A93,A101,2,A123,42,A143,A152,1,A173,2,A191,A201,0,35-45,Medium-High,25-36,95.72222222222223,7+ years,little,delayed_payments,0.012188044109112013,861.5,95.72222222222223,0,0,0,0,3,1,3,7,36,10338
A12,18,A32,A42,3001,A61,A74,2,A92,A101,4,A121,40,A143,A151,1,A173,1,A191,A201,1,35-45,Medium-High,13-24,166.72222222222223,4-7 years,little,delayed_payments,0.013328890369876709,1500.5,166.72222222222223,0,0,0,0,2,1,3,6,18,6002
A14,36,A32,A40,3079,A65,A73,4,A93,A101,4,A121,36,A143,A152,1,A173,1,A191,A201,1,35-45,Medium-High,25-36,85.52777777777777,1-4 years,unknown,delayed_payments,0.011692107827216629,769.75,85.52777777777777,0,0,0,0,0,1,2,3,36,0
A14,18,A34,A43,6070,A61,A75,3,A93,A101,4,A123,33,A143,A152,2,A173,1,A192,A201,1,25-35,High,13-24,337.22222222222223,7+ years,little,other_credits,0.005436573311367381,2023.3333333333333,337.22222222222223,0,0,0,1,0,1,3,4,18,0
A14,10,A34,A42,2146,A61,A72,1,A92,A101,3,A121,23,A143,A151,2,A173,1,A191,A201,1,<25,Medium-Low,0-12,214.6,<1 year,little,other_credits,0.010717614165890028,2146.0,214.6,0,0,0,0,0,1,3,4,10,0
A14,60,A34,A40,13756,A65,A75,2,A93,A101,4,A124,63,A141,A153,1,A174,1,A192,A201,1,55-65,High,48+,229.26666666666668,7+ years,unknown,other_credits,0.00457981971503344,6878.0,229.26666666666668,0,1,0,1,0,1,2,3,60,0
A12,60,A31,A410,14782,A62,A75,3,A92,A101,4,A124,60,A141,A153,2,A174,1,A192,A201,0,55-65,High,48+,246.36666666666667,7+ years,moderate,good_credits,0.004058990664321472,4927.333333333333,246.36666666666667,0,1,0,0,2,0,2,4,0,29564
A11,48,A31,A49,7685,A61,A74,2,A92,A103,4,A123,37,A143,A151,1,A173,1,A191,A201,0,35-45,High,37-48,160.10416666666666,4-7 years,little,good_credits,0.0048145738451528955,3842.5,160.10416666666666,0,1,0,0,3,0,3,6,0,23055
A14,18,A33,A43,2320,A61,A71,2,A94,A101,3,A121,34,A143,A152,2,A173,1,A191,A201,1,25-35,Medium-High,13-24,128.88888888888889,unemployed,little,critical_account,0.014655172413793103,1160.0,128.88888888888889,0,0,1,0,0,2,3,5,36,0
A14,7,A33,A43,846,A65,A75,3,A93,A101,4,A124,36,A143,A153,1,A173,1,A191,A201,1,35-45,Low,0-12,120.85714285714286,7+ years,unknown,critical_account,0.0425531914893617,282.0,120.85714285714286,0,0,0,0,0,2,2,4,14,0
A12,36,A32,A40,14318,A61,A75,4,A93,A101,2,A124,57,A143,A153,1,A174,1,A192,A201,0,55-65,High,25-36,397.72222222222223,7+ years,little,delayed_payments,0.003981002933370582,3579.5,397.72222222222223,0,1,0,0,2,1,3,6,36,28636
A14,6,A34,A40,362,A62,A73,4,A92,A101,4,A123,52,A143,A152,2,A172,1,A191,A201,1,45-55,Low,0-12,60.333333333333336,1-4 years,moderate,other_credits,0.143646408839779,90.5,60.333333333333336,0,0,0,0,0,1,2,3,6,0
A11,20,A32,A42,2212,A65,A74,4,A93,A101,4,A123,39,A143,A152,1,A173,1,A192,A201,1,35-45,Medium-Low,13-24,110.6,4-7 years,unknown,delayed_payments,0.01763110307414105,553.0,110.6,0,0,0,0,3,1,2,6,20,6636
A12,18,A32,A41,12976,A61,A71,3,A92,A101,4,A124,38,A143,A153,1,A174,1,A192,A201,0,35-45,High,13-24,720.8888888888889,unemployed,little,delayed_payments,0.002928483353884094,4325.333333333333,720.8888888888889,0,0,0,0,2,1,3,6,18,25952
A14,22,A32,A40,1283,A65,A74,4,A92,A101,4,A122,25,A143,A151,1,A173,1,A191,A201,1,<25,Low,13-24,58.31818181818182,4-7 years,unknown,delayed_payments,0.019485580670303974,320.75,58.31818181818182,0,0,0,0,0,1,2,3,22,0
A13,12,A32,A40,1330,A61,A72,4,A93,A101,1,A121,26,A143,A152,1,A173,1,A191,A201,1,25-35,Low,0-12,110.83333333333333,<1 year,little,delayed_payments,0.019548872180451128,332.5,110.83333333333333,0,0,0,0,1,1,3,5,12,1330
A14,30,A33,A49,4272,A62,A73,2,A93,A101,2,A122,26,A143,A152,2,A172,1,A191,A201,1,25-35,High,25-36,142.4,1-4 years,moderate,critical_account,0.006086142322097378,2136.0,142.4,1,1,1,1,0,2,2,4,60,0
A14,18,A34,A43,2238,A61,A73,2,A92,A101,1,A123,25,A143,A152,2,A173,1,A191,A201,1,<25,Medium-Low,13-24,124.33333333333333,1-4 years,little,other_credits,0.011170688114387846,1119.0,124.33333333333333,0,0,0,0,0,1,3,4,18,0
A14,18,A32,A43,1126,A65,A72,4,A92,A101,2,A121,21,A143,A151,1,A173,1,A192,A201,1,<25,Low,13-24,62.55555555555556,<1 year,unknown,delayed_payments,0.018650088809946713,281.5,62.55555555555556,0,0,0,0,0,1,2,3,18,0
A12,18,A34,A42,7374,A61,A71,4,A93,A101,4,A122,40,A142,A152,2,A174,1,A192,A201,1,35-45,High,13-24,409.6666666666667,unemployed,little,other_credits,0.005424464334147003,1843.5,409.6666666666667,0,0,0,0,2,1,3,6,18,14748
A12,15,A34,A49,2326,A63,A73,2,A93,A101,4,A123,27,A141,A152,1,A173,1,A191,A201,1,25-35,Medium-High,13-24,155.06666666666666,1-4 years,quite rich,other_credits,0.011607910576096303,1163.0,155.06666666666666,0,0,0,0,2,1,1,4,15,4652
A14,9,A32,A49,1449,A61,A74,3,A92,A101,2,A123,27,A143,A152,2,A173,1,A191,A201,1,25-35,Medium-Low,0-12,161.0,4-7 years,little,delayed_payments,0.018633540372670808,483.0,161.0,0,0,0,0,0,1,3,4,9,0
A14,18,A32,A40,1820,A61,A73,2,A94,A101,2,A122,30,A143,A152,1,A174,1,A192,A201,1,25-35,Medium-Low,13-24,101.11111111111111,1-4 years,little,delayed_payments,0.016483516483516484,910.0,101.11111111111111,0,0,0,0,0,1,3,4,18,0
A12,12,A32,A42,983,A64,A72,1,A92,A101,4,A121,19,A143,A151,1,A172,1,A191,A201,1,<25,Low,0-12,81.91666666666667,<1 year,rich,delayed_payments,0.019328585961342827,983.0,81.91666666666667,0,0,0,0,2,1,0,3,12,1966
A11,36,A32,A40,3249,A61,A74,2,A93,A101,4,A124,39,A141,A153,1,A174,2,A192,A201,1,35-45,Medium-High,25-36,90.25,4-7 years,little,delayed_payments,0.012003693444136657,1624.5,90.25,0,0,0,0,3,1,3,7,36,9747
A11,6,A34,A43,1957,A61,A74,1,A92,A101,4,A123,31,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-Low,0-12,326.1666666666667,4-7 years,little,other_credits,0.015840572304547777,1957.0,326.1666666666667,0,0,0,0,3,1,3,7,6,5871
A14,9,A34,A42,2406,A61,A71,2,A93,A101,3,A123,31,A143,A152,1,A174,1,A191,A201,1,25-35,Medium-High,0-12,267.3333333333333,unemployed,little,other_credits,0.012884455527847049,1203.0,267.3333333333333,0,0,0,0,0,1,3,4,9,0
A12,39,A33,A46,11760,A62,A74,2,A93,A101,3,A124,32,A143,A151,1,A173,1,A192,A201,1,25-35,High,37-48,301.53846153846155,4-7 years,moderate,critical_account,0.0027210884353741495,5880.0,301.53846153846155,0,1,1,0,2,2,2,6,78,23520
A11,12,A32,A42,2578,A61,A71,3,A92,A101,4,A124,55,A143,A153,1,A174,1,A191,A201,1,45-55,Medium-High,0-12,214.83333333333334,unemployed,little,delayed_payments,0.021334367726920093,859.3333333333334,214.83333333333334,0,0,0,0,3,1,3,7,12,7734
A11,36,A34,A42,2348,A61,A73,3,A94,A101,2,A122,46,A143,A152,2,A173,1,A192,A201,1,45-55,Medium-High,25-36,65.22222222222223,1-4 years,little,other_credits,0.019591141396933562,782.6666666666666,65.22222222222223,0,0,0,0,3,1,3,7,36,7044
A12,12,A32,A40,1223,A61,A75,1,A91,A101,1,A121,46,A143,A151,2,A173,1,A191,A201,0,45-55,Low,0-12,101.91666666666667,7+ years,little,delayed_payments,0.03761242845461979,1223.0,101.91666666666667,0,0,0,0,2,1,3,6,12,2446
A14,24,A34,A43,1516,A64,A73,4,A92,A101,1,A121,43,A143,A152,2,A172,1,A191,A201,1,35-45,Medium-Low,13-24,63.166666666666664,1-4 years,rich,other_credits,0.02836411609498681,379.0,63.166666666666664,0,0,0,0,0,1,0,1,24,0
A14,18,A32,A43,1473,A61,A72,3,A94,A101,4,A121,39,A143,A152,1,A173,1,A192,A201,1,35-45,Medium-Low,13-24,81.83333333333333,<1 year,little,delayed_payments,0.026476578411405296,491.0,81.83333333333333,0,0,0,0,0,1,3,4,18,0
A12,18,A34,A49,1887,A65,A73,4,A94,A101,4,A121,28,A141,A152,2,A173,1,A191,A201,1,25-35,Medium-Low,13-24,104.83333333333333,1-4 years,unknown,other_credits,0.01483836777954425,471.75,104.83333333333333,0,0,0,0,2,1,2,5,18,3774
A14,24,A33,A49,8648,A61,A72,2,A93,A101,2,A123,27,A141,A152,2,A173,1,A192,A201,0,25-35,High,13-24,360.3333333333333,<1 year,little,critical_account,0.003122109158186864,4324.0,360.3333333333333,1,0,1,1,0,2,3,5,48,0
A14,14,A33,A40,802,A61,A73,4,A93,A101,2,A123,27,A143,A152,2,A172,1,A191,A201,1,25-35,Low,13-24,57.285714285714285,1-4 years,little,critical_account,0.03366583541147132,200.5,57.285714285714285,0,0,0,0,0,2,3,5,28,0
A12,18,A33,A40,2899,A65,A75,4,A93,A101,4,A123,43,A143,A152,1,A173,2,A191,A201,1,35-45,Medium-High,13-24,161.05555555555554,7+ years,unknown,critical_account,0.01483270093135564,724.75,161.05555555555554,0,0,1,0,2,2,2,6,36,5798
A12,24,A32,A43,2039,A61,A72,1,A94,A101,1,A122,22,A143,A152,1,A173,1,A192,A201,0,<25,Medium-Low,13-24,84.95833333333333,<1 year,little,delayed_payments,0.010789602746444336,2039.0,84.95833333333333,0,0,0,0,2,1,3,6,24,4078
A14,24,A34,A41,2197,A65,A74,4,A93,A101,4,A123,43,A143,A152,2,A173,2,A192,A201,1,35-45,Medium-Low,13-24,91.54166666666667,4-7 years,unknown,other_credits,0.01957214383249886,549.25,91.54166666666667,0,0,0,0,0,1,2,3,24,0
A11,15,A32,A43,1053,A61,A72,4,A94,A101,2,A121,27,A143,A152,1,A173,1,A191,A202,1,25-35,Low,13-24,70.2,<1 year,little,delayed_payments,0.02564102564102564,263.25,70.2,0,0,0,0,3,1,3,7,15,3159
A14,24,A32,A43,3235,A63,A75,3,A91,A101,2,A123,26,A143,A152,1,A174,1,A192,A201,1,25-35,Medium-High,13-24,134.79166666666666,7+ years,quite rich,delayed_payments,0.0080370942812983,1078.3333333333333,134.79166666666666,0,0,0,0,0,1,1,2,24,0
A13,12,A34,A40,939,A63,A74,4,A94,A101,2,A121,28,A143,A152,3,A173,1,A192,A201,0,25-35,Low,0-12,78.25,4-7 years,quite rich,other_credits,0.029818956336528223,234.75,78.25,0,0,0,0,1,1,1,3,12,939
A12,24,A32,A43,1967,A61,A75,4,A92,A101,4,A123,20,A143,A152,1,A173,1,A192,A201,1,<25,Medium-Low,13-24,81.95833333333333,7+ years,little,delayed_payments,0.010167768174885612,491.75,81.95833333333333,0,0,0,0,2,1,3,6,24,3934
A14,33,A34,A41,7253,A61,A74,3,A93,A101,2,A123,35,A143,A152,2,A174,1,A192,A201,1,25-35,High,25-36,219.78787878787878,4-7 years,little,other_credits,0.004825589411278092,2417.6666666666665,219.78787878787878,0,1,0,1,0,1,3,4,33,0
A14,12,A34,A49,2292,A61,A71,4,A93,A101,2,A123,42,A142,A152,2,A174,1,A192,A201,0,35-45,Medium-Low,0-12,191.0,unemployed,little,other_credits,0.01832460732984293,573.0,191.0,0,0,0,0,0,1,3,4,12,0
A14,10,A32,A40,1597,A63,A73,3,A93,A101,2,A124,40,A143,A151,1,A172,2,A191,A202,1,35-45,Medium-Low,0-12,159.7,1-4 years,quite rich,delayed_payments,0.025046963055729492,532.3333333333334,159.7,0,0,0,0,0,1,1,2,10,0
A11,24,A32,A40,1381,A65,A73,4,A92,A101,2,A122,35,A143,A152,1,A173,1,A191,A201,0,25-35,Medium-Low,13-24,57.541666666666664,1-4 years,unknown,delayed_payments,0.025343953656770456,345.25,57.541666666666664,0,0,0,0,3,1,2,6,24,4143
A14,36,A34,A41,5842,A61,A75,2,A93,A101,2,A122,35,A143,A152,2,A173,2,A192,A201,1,25-35,High,25-36,162.27777777777777,7+ years,little,other_credits,0.005991098938719616,2921.0,162.27777777777777,0,1,0,1,0,1,3,4,36,0
A11,12,A32,A40,2579,A61,A72,4,A93,A101,1,A121,33,A143,A152,1,A172,2,A191,A201,0,25-35,Medium-High,0-12,214.91666666666666,<1 year,little,delayed_payments,0.012795657231485071,644.75,214.91666666666666,0,0,0,0,3,1,3,7,12,7737
A11,18,A33,A46,8471,A65,A73,1,A92,A101,2,A123,23,A143,A151,2,A173,1,A192,A201,1,<25,High,13-24,470.6111111111111,1-4 years,unknown,critical_account,0.002715145791524023,8471.0,470.6111111111111,1,0,1,0,3,2,2,7,36,25413
A14,21,A32,A40,2782,A63,A74,1,A92,A101,2,A123,31,A141,A152,1,A174,1,A191,A201,1,25-35,Medium-High,13-24,132.47619047619048,4-7 years,quite rich,delayed_payments,0.011143062544931704,2782.0,132.47619047619048,0,0,0,0,0,1,1,2,21,0
A12,18,A32,A40,1042,A65,A73,4,A92,A101,2,A122,33,A143,A152,1,A173,1,A191,A201,0,25-35,Low,13-24,57.888888888888886,1-4 years,unknown,delayed_payments,0.03166986564299424,260.5,57.888888888888886,0,0,0,0,2,1,2,5,18,2084
A14,15,A32,A40,3186,A64,A74,2,A92,A101,3,A123,20,A143,A151,1,A173,1,A191,A201,1,<25,Medium-High,13-24,212.4,4-7 years,rich,delayed_payments,0.006277463904582548,1593.0,212.4,0,0,0,0,0,1,0,1,15,0
A12,12,A32,A41,2028,A65,A73,4,A93,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-Low,0-12,169.0,1-4 years,unknown,delayed_payments,0.014792899408284023,507.0,169.0,0,0,0,0,2,1,2,5,12,4056
A12,12,A34,A40,958,A61,A74,2,A93,A101,3,A121,47,A143,A152,2,A172,2,A191,A201,1,45-55,Low,0-12,79.83333333333333,4-7 years,little,other_credits,0.049060542797494784,479.0,79.83333333333333,0,0,0,0,2,1,3,6,12,1916
A14,21,A33,A42,1591,A62,A74,4,A93,A101,3,A121,34,A143,A152,2,A174,1,A191,A201,1,25-35,Medium-Low,13-24,75.76190476190476,4-7 years,moderate,critical_account,0.021370207416719043,397.75,75.76190476190476,0,0,0,0,0,2,2,4,42,0
A12,12,A32,A42,2762,A65,A75,1,A92,A101,2,A122,25,A141,A152,1,A173,1,A192,A201,0,<25,Medium-High,0-12,230.16666666666666,7+ years,unknown,delayed_payments,0.009051412020275163,2762.0,230.16666666666666,0,0,0,0,2,1,2,5,12,5524
A12,18,A32,A41,2779,A61,A73,1,A94,A101,3,A123,21,A143,A151,1,A173,1,A192,A201,1,<25,Medium-High,13-24,154.38888888888889,1-4 years,little,delayed_payments,0.007556675062972292,2779.0,154.38888888888889,0,0,0,0,2,1,3,6,18,5558
A14,28,A34,A43,2743,A61,A75,4,A93,A101,2,A123,29,A143,A152,2,A173,1,A191,A201,1,25-35,Medium-High,25-36,97.96428571428571,7+ years,little,other_credits,0.010572366022602989,685.75,97.96428571428571,0,0,0,0,0,1,3,4,28,0
A14,18,A34,A43,1149,A64,A73,4,A93,A101,3,A121,46,A143,A152,2,A173,1,A191,A201,1,45-55,Low,13-24,63.833333333333336,1-4 years,rich,other_credits,0.04003481288076589,287.25,63.833333333333336,0,0,0,0,0,1,0,1,18,0
A14,9,A32,A42,1313,A61,A75,1,A93,A101,4,A123,20,A143,A152,1,A173,1,A191,A201,1,<25,Low,0-12,145.88888888888889,7+ years,little,delayed_payments,0.015232292460015232,1313.0,145.88888888888889,0,0,0,0,0,1,3,4,9,0
A11,18,A34,A45,1190,A61,A71,2,A92,A101,4,A124,55,A143,A153,3,A171,2,A191,A201,0,45-55,Low,13-24,66.11111111111111,unemployed,little,other_credits,0.046218487394957986,595.0,66.11111111111111,0,0,0,0,3,1,3,7,18,3570
A14,5,A32,A49,3448,A61,A74,1,A93,A101,4,A121,74,A143,A152,1,A172,1,A191,A201,1,65+,Medium-High,0-12,689.6,4-7 years,little,delayed_payments,0.021461716937354988,3448.0,689.6,0,0,0,0,0,1,3,4,5,0
A12,24,A32,A410,11328,A61,A73,2,A93,A102,3,A123,29,A141,A152,2,A174,1,A192,A201,0,25-35,High,13-24,472.0,1-4 years,little,delayed_payments,0.0025600282485875704,5664.0,472.0,1,0,0,0,2,1,3,6,24,22656
A11,6,A34,A42,1872,A61,A71,4,A93,A101,4,A124,36,A143,A153,3,A174,1,A192,A201,1,35-45,Medium-Low,0-12,312.0,unemployed,little,other_credits,0.019230769230769232,468.0,312.0,0,0,0,0,3,1,3,7,6,5616
A14,24,A34,A45,2058,A61,A73,4,A91,A101,2,A121,33,A143,A152,2,A173,1,A192,A201,1,25-35,Medium-Low,13-24,85.75,1-4 years,little,other_credits,0.016034985422740525,514.5,85.75,0,0,0,0,0,1,3,4,24,0
